"expo","outcome","mean","low95ci","up95ci"
"J34","M79",0.01055,-0.00398,0.02507
"J34","M81",0.00385,-0.00858,0.01628
"J34","M85",0.00322,-0.00341,0.00985
"J34","N13",0.00109,-0.00595,0.00813
"J34","N17",0.00176,-0.00987,0.0134
"J34","N18",-0.00223,-0.01221,0.00775
"J34","N20",-0.00175,-0.00623,0.00272
"J34","N28",0.0015,-0.00574,0.00875
"J34","N30",3e-04,-0.00465,0.00525
"J34","N32",-0.00052,-0.00632,0.00528
"J34","N39",-0.01544,-0.0262,-0.00469
"J34","N73",-0.00169,-0.00621,0.00282
"J34","N80",-0.00157,-0.00493,0.00179
"J34","N81",-0.00967,-0.0185,-0.00083
"J34","N83",-0.00171,-0.00766,0.00425
"J34","N84",-0.01287,-0.01797,-0.00777
"J34","N85",-0.00282,-0.00837,0.00274
"J34","N88",-0.00257,-0.00499,-0.00016
"J34","N90",-0.00254,-0.00621,0.00112
"J34","N92",-0.0052,-0.00943,-0.00097
"J34","N93",-0.00024,-0.00324,0.00275
"J34","N94",-0.00213,-0.00378,-0.00048
"J34","N95",-0.00215,-0.01032,0.00601
"J34","O68",-0.00045,-0.00054,-0.00037
"J34","O70",-0.00042,-5e-04,-0.00035
"J44","A09",0.02355,0.01414,0.03297
"J44","A41",0.01847,0.01324,0.02369
"J44","B37",0.01405,0.01003,0.01806
"J44","B95",0.0047,0.00159,0.0078
"J44","B96",0.02087,0.01439,0.02735
"J44","C18",0.00118,-0.00202,0.00439
"J44","C34",0.02131,0.01597,0.02665
"J44","C44",-0.01141,-0.01533,-0.0075
"J44","C50",-0.01429,-0.02007,-0.0085
"J44","C77",0.00103,-0.00458,0.00664
"J44","C78",0.00329,-0.00216,0.00875
"J44","C79",0.00809,0.00276,0.01341
"J44","D05",-0.0024,-0.00549,0.00069
"J44","D12",-0.00117,-0.00634,0.004
"J44","D17",-0.004,-0.00566,-0.00234
"J44","D22",-0.00566,-0.00668,-0.00465
"J44","D23",-0.00257,-0.00406,-0.00109
"J44","D25",-0.00273,-0.00979,0.00434
"J44","D50",0.01401,0.00454,0.02347
"J44","D64",0.01703,0.0078,0.02625
"J44","D70",-0.00038,-0.00343,0.00266
"J44","E03",-0.00245,-0.01154,0.00664
"J44","E04",-0.00108,-0.00329,0.00113
"J44","E05",0.00434,-0.00012,0.00881
"J44","E11",0.0193,0.00858,0.03002
"J44","E55",0.01222,0.00626,0.01818
"J44","E66",0.02568,0.0139,0.03746
"J44","E78",0.02288,0.00949,0.03628
"J44","E83",0.01642,0.00859,0.02426
"J44","E86",0.01937,0.01339,0.02535
"J44","E87",0.05472,0.04567,0.06378
"J44","F05",0.00998,0.00673,0.01323
"J44","F10",0.007,0.00252,0.01148
"J44","F17",0.03806,0.03013,0.046
"J44","F32",0.03959,0.02713,0.05205
"J44","F41",0.03726,0.0273,0.04722
"J44","G40",0.01053,0.00347,0.01759
"J44","G43",0.00271,-0.00183,0.00725
"J44","G47",0.00817,0.00329,0.01305
"J44","G55",0.00173,-0.0021,0.00556
"J44","G56",-0.00428,-0.0094,0.00084
"J44","H02",0.00341,-0.00289,0.00971
"J44","H04",-0.0023,-0.00451,-9e-05
"J44","H25",0.01301,0.00505,0.02098
"J44","H26",0.0131,0.00171,0.02449
"J44","H35",-0.00112,-0.00465,0.00241
"J44","H40",0.0018,-0.00506,0.00866
"J44","H52",0.00091,-0.00313,0.00496
"J44","H53",0.00362,-0.00053,0.00777
"J44","H91",0.00061,-0.00241,0.00364
"J44","I08",0.00719,0.00397,0.01042
"J44","I10",0.08469,0.06361,0.10578
"J44","I20",0.01858,0.0074,0.02975
"J44","I21",0.00861,0.00374,0.01349
"J44","I25",0.03413,0.02423,0.04403
"J44","I26",0.00974,0.004,0.01548
"J44","I34",0.00659,0.00305,0.01014
"J44","I35",0.00672,0.00367,0.00977
"J44","I44",0.01054,0.0058,0.01528
"J44","I47",0.00355,0.00061,0.00649
"J44","I48",0.03193,0.02382,0.04005
"J44","I49",0.00335,0.00035,0.00635
"J44","I50",0.03192,0.02589,0.03796
"J44","I51",0.02774,0.02068,0.0348
"J44","I63",0.00435,0.00044,0.00825
"J44","I67",0.00766,0.00398,0.01133
"J44","I73",0.01236,0.0065,0.01821
"J44","I80",4e-05,-0.00208,0.00215
"J44","I83",0.00053,-0.00344,0.00449
"J44","I84",-0.01594,-0.02242,-0.00946
"J44","I95",0.02214,0.01586,0.02841
"J44","J18",0.06748,0.05883,0.07612
"J44","J22",0.01544,0.00873,0.02216
"J44","J34",-0.00086,-0.00336,0.00164
"J44","J45",0.06203,0.04493,0.07913
"J44","J47",0.03807,0.03212,0.04401
"J44","J90",0.02167,0.01578,0.02756
"J44","J96",0.04061,0.03421,0.047
"J44","J98",0.0341,0.02755,0.04065
"J44","K02",0.00294,-0.00111,0.00699
"J44","K13",0.00145,-0.0025,0.00541
"J44","K20",0.01256,0.00461,0.02051
"J44","K21",0.05288,0.03696,0.0688
"J44","K22",0.01288,0.00547,0.02029
"J44","K25",0.00553,0.00082,0.01024
"J44","K29",0.01327,0.00087,0.02567
"J44","K30",-0.01313,-0.01589,-0.01036
"J44","K31",0.00686,-7e-05,0.01378
"J44","K43",0.00703,0.00203,0.01203
"J44","K44",0.02252,0.00852,0.03651
"J44","K52",-0.00237,-0.00974,0.00501
"J44","K56",0.00661,-3e-04,0.01352
"J44","K57",0.01578,0.00326,0.02831
"J44","K58",0.01109,0.00361,0.01856
"J44","K59",0.01384,0.00597,0.02171
"J44","K62",0.00119,-0.00735,0.00973
"J44","K63",0.01086,0.00215,0.01958
"J44","K64",0.02162,0.01239,0.03084
"J44","K66",0.00215,-0.00183,0.00612
"J44","K76",0.01459,0.00757,0.02162
"J44","K80",0.00322,-0.00482,0.01127
"J44","K81",0.00214,-0.00251,0.00679
"J44","K83",0.00288,-2e-05,0.00579
"J44","K92",0.01017,0.00091,0.01942
"J44","L03",0.00701,0.00249,0.01152
"J44","L57",-0.00185,-0.00386,0.00015
"J44","L72",-0.00037,-0.00493,0.00418
"J44","L82",-0.00127,-0.00411,0.00158
"J44","L90",-0.00291,-0.00445,-0.00137
"J44","L98",0.00176,-0.00281,0.00632
"J44","M06",0.00148,-0.00209,0.00506
"J44","M13",0.02111,0.00928,0.03295
"J44","M15",0.00574,0.00056,0.01091
"J44","M16",0.0071,-0.00045,0.01465
"J44","M17",-0.0095,-0.0183,-7e-04
"J44","M19",0.06237,0.04807,0.07667
"J44","M20",-0.00713,-0.01313,-0.00112
"J44","M23",-0.01382,-0.01723,-0.01041
"J44","M25",0.0023,-0.00482,0.00943
"J44","M35",0.00311,-0.00101,0.00722
"J44","M43",-0.00065,-0.0035,0.00219
"J44","M47",0.0098,0.00253,0.01708
"J44","M48",0.00275,-0.0014,0.0069
"J44","M51",0.00276,-0.00373,0.00926
"J44","M54",0.02097,0.00949,0.03245
"J44","M65",-0.00344,-0.00817,0.00128
"J44","M67",-0.00313,-0.00513,-0.00113
"J44","M75",-0.00615,-0.01038,-0.00192
"J44","M79",0.01097,0.00232,0.01962
"J44","M81",0.04833,0.03768,0.05899
"J44","M85",0.00891,0.00462,0.0132
"J44","N13",0.00204,-0.00127,0.00534
"J44","N17",0.03974,0.03133,0.04815
"J44","N18",0.0253,0.017,0.0336
"J44","N20",0.00399,0.00019,0.0078
"J44","N28",0.00684,0.00273,0.01095
"J44","N30",-0.00084,-0.00499,0.00331
"J44","N32",-0.00082,-0.0052,0.00355
"J44","N39",0.01324,0.00482,0.02165
"J44","N73",-0.00076,-0.00353,0.00202
"J44","N80",-0.0054,-0.00619,-0.0046
"J44","N81",-0.01613,-0.02198,-0.01029
"J44","N83",-0.00396,-0.007,-0.00092
"J44","N84",-0.01626,-0.01924,-0.01329
"J44","N85",-0.00722,-0.0102,-0.00424
"J44","N88",-0.00027,-0.00307,0.00253
"J44","N90",0.00016,-0.0035,0.00383
"J44","N92",-0.01253,-0.01393,-0.01112
"J44","N93",-0.00371,-0.0045,-0.00291
"J44","N94",-0.0012,-0.00341,0.00101
"J44","N95",-0.01011,-0.01469,-0.00554
"J44","O68",-0.00044,-0.00052,-0.00036
"J44","O70",-0.00039,-0.00047,-0.00032
"J45","A09",0.01777,0.01415,0.02139
"J45","A41",0.00893,0.0063,0.01155
"J45","B37",0.01193,0.00964,0.01422
"J45","B95",0.00281,0.00116,0.00446
"J45","B96",0.00598,0.00338,0.00858
"J45","C18",0.00125,-0.00037,0.00288
"J45","C34",0.0012,-0.00041,0.00281
"J45","C44",-0.00187,-0.00468,0.00093
"J45","C50",0.00566,0.00212,0.0092
"J45","C77",0.00347,0.00086,0.00608
"J45","C78",0.00186,-0.00072,0.00444
"J45","C79",0.00085,-0.00134,0.00305
"J45","D05",0.00042,-0.00109,0.00192
"J45","D12",0.0099,0.00649,0.0133
"J45","D17",0.00141,-1e-04,0.00292
"J45","D22",-0.00057,-0.00193,8e-04
"J45","D23",-0.00099,-0.00205,6e-05
"J45","D25",0.00594,0.00325,0.00863
"J45","D50",0.01283,0.00958,0.01609
"J45","D64",0.01563,0.01195,0.01932
"J45","D70",0.0022,0.00024,0.00415
"J45","E03",0.01939,0.01499,0.02379
"J45","E04",0.00198,5e-04,0.00345
"J45","E05",0.00411,0.00237,0.00584
"J45","E11",0.01651,0.01335,0.01966
"J45","E55",0.00722,0.00511,0.00933
"J45","E66",0.0324,0.02849,0.03631
"J45","E78",0.02782,0.02269,0.03294
"J45","E83",0.00675,0.0045,0.009
"J45","E86",0.00705,0.00475,0.00935
"J45","E87",0.02145,0.01786,0.02504
"J45","F05",0.00399,0.00222,0.00576
"J45","F10",0.00243,0.00092,0.00394
"J45","F17",0.01237,0.00928,0.01546
"J45","F32",0.04125,0.03668,0.04582
"J45","F41",0.03333,0.02906,0.03761
"J45","G40",0.00287,0.00136,0.00437
"J45","G43",0.0111,0.00858,0.01363
"J45","G47",0.00761,0.00575,0.00947
"J45","G55",0.00413,0.00214,0.00613
"J45","G56",0.00245,5e-05,0.00485
"J45","H02",-0.00096,-0.00271,8e-04
"J45","H04",0.00122,-0.00044,0.00288
"J45","H25",0.01466,0.01054,0.01879
"J45","H26",0.01319,0.00869,0.01769
"J45","H35",0.00313,7e-04,0.00556
"J45","H40",0.00432,0.00177,0.00686
"J45","H52",0.00177,-0.00054,0.00408
"J45","H53",0.00224,0.00048,0.004
"J45","H91",0.0078,0.00547,0.01014
"J45","I08",0.00417,0.00229,0.00606
"J45","I10",0.08929,0.08223,0.09635
"J45","I20",0.01199,0.00902,0.01495
"J45","I21",0.0036,0.00167,0.00553
"J45","I25",0.01378,0.01028,0.01728
"J45","I26",0.00502,0.00298,0.00707
"J45","I34",0.00377,0.00207,0.00547
"J45","I35",0.0044,0.00268,0.00612
"J45","I44",0.00556,0.00343,0.00768
"J45","I47",0.0034,0.00176,0.00503
"J45","I48",0.01386,0.01033,0.01738
"J45","I49",0.00434,0.00255,0.00613
"J45","I50",0.01102,0.00852,0.01352
"J45","I51",0.01191,0.0094,0.01441
"J45","I63",0.00197,0.00024,0.00369
"J45","I67",0.00607,0.00394,0.0082
"J45","I73",0.00454,0.00259,0.00648
"J45","I80",0.00125,-0.00026,0.00276
"J45","I83",0.00084,-0.00118,0.00287
"J45","I84",-0.00462,-0.00736,-0.00188
"J45","I95",0.01084,0.00791,0.01376
"J45","J18",0.02466,0.02105,0.02826
"J45","J22",0.02869,0.02536,0.03203
"J45","J34",0.00515,0.00339,0.0069
"J45","J44",0.03984,0.03627,0.04341
"J45","J47",0.01662,0.01428,0.01897
"J45","J90",0.0083,0.00553,0.01108
"J45","J96",0.00802,0.00606,0.00999
"J45","J98",0.01725,0.01433,0.02017
"J45","K02",0.00244,0.00094,0.00394
"J45","K13",0.00102,-0.00049,0.00252
"J45","K20",0.0052,0.00289,0.00751
"J45","K21",0.05632,0.0507,0.06193
"J45","K22",0.01014,0.00728,0.013
"J45","K25",0.00377,0.00188,0.00566
"J45","K29",0.01946,0.01462,0.0243
"J45","K30",0.00217,-0.00039,0.00474
"J45","K31",0.01127,0.00809,0.01444
"J45","K43",0.00272,0.00115,0.0043
"J45","K44",0.03173,0.02666,0.03679
"J45","K52",2e-04,-0.00267,0.00306
"J45","K56",0.00406,0.00185,0.00627
"J45","K57",0.02945,0.02395,0.03495
"J45","K58",0.01797,0.01486,0.02107
"J45","K59",0.01517,0.01126,0.01908
"J45","K62",0.00316,-0.00031,0.00662
"J45","K63",0.01059,0.0068,0.01438
"J45","K64",0.01637,0.01283,0.01991
"J45","K66",0.00444,0.00235,0.00653
"J45","K76",0.01056,0.00804,0.01309
"J45","K80",0.00811,0.00479,0.01142
"J45","K81",8e-04,-0.00037,0.00198
"J45","K83",0.0023,0.00079,0.00381
"J45","K92",0.00928,0.00607,0.01248
"J45","L03",0.00574,0.00355,0.00793
"J45","L57",0.00014,-0.00137,0.00165
"J45","L72",0.00055,-0.00111,0.00221
"J45","L82",-0.00065,-0.00202,0.00073
"J45","L90",-0.00086,-0.0021,0.00037
"J45","L98",0.00193,-0.00013,0.00398
"J45","M06",0.00594,0.00378,0.0081
"J45","M13",0.03448,0.03009,0.03888
"J45","M15",0.0104,0.00775,0.01306
"J45","M16",0.00976,0.00621,0.01331
"J45","M17",0.02,0.01589,0.02411
"J45","M19",0.04641,0.04123,0.0516
"J45","M20",0.00716,0.00422,0.01009
"J45","M23",0.00576,0.00314,0.00837
"J45","M25",0.01218,0.00879,0.01558
"J45","M35",0.00467,0.00272,0.00663
"J45","M43",0.00293,0.00132,0.00453
"J45","M47",0.01361,0.01043,0.01679
"J45","M48",0.00634,0.00401,0.00867
"J45","M51",0.0074,0.00474,0.01006
"J45","M54",0.01758,0.01379,0.02136
"J45","M65",0.00275,0.00081,0.00469
"J45","M67",0.00256,0.00092,0.0042
"J45","M75",0.00695,0.00442,0.00948
"J45","M79",0.01861,0.01507,0.02215
"J45","M81",0.02601,0.02187,0.03015
"J45","M85",0.01088,0.00836,0.0134
"J45","N13",0.00029,-0.00111,0.00169
"J45","N17",0.01186,0.00895,0.01477
"J45","N18",0.01446,0.0113,0.01762
"J45","N20",0.00062,-0.00065,0.00189
"J45","N28",0.0023,0.00075,0.00385
"J45","N30",3e-04,-0.00105,0.00165
"J45","N32",0.0031,0.00112,0.00509
"J45","N39",0.01017,0.00627,0.01407
"J45","N73",0.00254,0.00096,0.00412
"J45","N80",0.00149,2e-05,0.00296
"J45","N81",0.0043,0.00104,0.00755
"J45","N83",0.00093,-0.00101,0.00287
"J45","N84",0.00078,-0.0018,0.00336
"J45","N85",0.00241,0.00032,0.00451
"J45","N88",0.00036,-0.00085,0.00156
"J45","N90",0.00206,0.00056,0.00355
"J45","N92",0.00216,-4e-05,0.00436
"J45","N93",0.00059,-0.00063,0.00181
"J45","N94",0.00072,-0.00042,0.00186
"J45","N95",0.00301,0.00027,0.00575
"J45","O68",6e-05,-0.00033,0.00045
"J45","O70",-6e-05,-0.00035,0.00024
"J47","A09",0.01295,0.0031,0.0228
"J47","A41",0.01942,0.01022,0.02862
"J47","B37",0.02081,0.01181,0.0298
"J47","B95",0.01463,0.00583,0.02342
"J47","B96",0.03861,0.02756,0.04966
"J47","C18",-0.00407,-0.00645,-0.00169
"J47","C34",0.00469,-0.00031,0.00969
"J47","C44",-0.01502,-0.01994,-0.01009
"J47","C50",-0.00901,-0.01972,0.00169
"J47","C77",0.00826,-0.00101,0.01753
"J47","C78",-0.00234,-0.00881,0.00413
"J47","C79",-0.003,-0.00862,0.00262
"J47","D05",-0.00619,-0.00802,-0.00436
"J47","D12",-0.01438,-0.02121,-0.00755
"J47","D17",-4e-04,-0.00559,0.00479
"J47","D22",-0.0052,-0.0072,-0.0032
"J47","D23",-0.00337,-0.00525,-0.0015
"J47","D25",-0.00763,-0.01513,-0.00013
"J47","D50",0.00971,-0.00186,0.02129
"J47","D64",0.01711,0.00554,0.02868
"J47","D70",0.00884,0.00085,0.01684
"J47","E03",-0.00722,-0.01937,0.00494
"J47","E04",-0.00051,-0.00348,0.00247
"J47","E05",-0.00033,-0.00398,0.00332
"J47","E11",-0.00149,-0.01349,0.01051
"J47","E55",0.01034,0.00238,0.01831
"J47","E66",0.01368,-0.00364,0.031
"J47","E78",0.00287,-0.01666,0.0224
"J47","E83",0.00978,0.00307,0.01649
"J47","E86",0.01272,0.00538,0.02005
"J47","E87",0.04623,0.03248,0.05998
"J47","F05",0.00673,0.00222,0.01124
"J47","F10",0.00074,-0.00489,0.00636
"J47","F17",-0.0107,-0.01977,-0.00163
"J47","F32",0.01168,-0.00406,0.02741
"J47","F41",0.01787,0.00552,0.03022
"J47","G40",-0.00089,-0.00537,0.00358
"J47","G43",0.00428,-0.00199,0.01055
"J47","G47",0.00929,0.00038,0.0182
"J47","G55",-0.00366,-0.00792,0.00059
"J47","G56",-0.01118,-0.01594,-0.00643
"J47","H02",-0.007,-0.00994,-0.00406
"J47","H04",-0.00116,-0.00409,0.00176
"J47","H25",-0.00669,-0.0172,0.00383
"J47","H26",-0.01701,-0.02665,-0.00738
"J47","H35",0.00021,-0.00595,0.00636
"J47","H40",0.00116,-0.00553,0.00784
"J47","H52",-0.00048,-0.00637,0.00541
"J47","H53",0.0021,-0.00347,0.00766
"J47","H91",0.00663,-0.00046,0.01373
"J47","I08",0.01098,0.0042,0.01776
"J47","I10",0.03117,-0.00418,0.06652
"J47","I20",-0.00149,-0.00928,0.0063
"J47","I21",0.00209,-0.00635,0.01054
"J47","I25",0.01979,0.00297,0.0366
"J47","I26",0.00751,0.00191,0.01311
"J47","I34",0.00284,-0.00138,0.00707
"J47","I35",0.00805,0.00222,0.01388
"J47","I44",0.0101,0.00086,0.01935
"J47","I47",0.01156,0.00524,0.01788
"J47","I48",0.00722,-0.00178,0.01621
"J47","I49",0.00538,-0.00372,0.01449
"J47","I50",0.0214,0.01358,0.02922
"J47","I51",0.02282,0.01125,0.03439
"J47","I63",0.00015,-0.00517,0.00547
"J47","I67",0.00408,-0.00097,0.00913
"J47","I73",0.00777,8e-04,0.01474
"J47","I80",0.00297,-0.00323,0.00916
"J47","I83",-0.00657,-0.00999,-0.00315
"J47","I84",-0.02342,-0.02759,-0.01924
"J47","I95",0.01748,0.00918,0.02578
"J47","J18",0.08348,0.06825,0.09872
"J47","J22",0.08742,0.06974,0.10509
"J47","J34",0.00381,-0.00181,0.00942
"J47","J44",0.08937,0.07261,0.10613
"J47","J45",0.06014,0.03726,0.08303
"J47","J90",0.02249,0.01403,0.03094
"J47","J96",0.04111,0.02965,0.05256
"J47","J98",0.09086,0.07263,0.1091
"J47","K02",-0.00218,-0.00581,0.00144
"J47","K13",-0.00128,-0.00608,0.00352
"J47","K20",-0.00112,-0.0087,0.00646
"J47","K21",0.03948,0.02011,0.05886
"J47","K22",0.00642,-0.00236,0.0152
"J47","K25",-0.00357,-0.00765,0.00051
"J47","K29",-0.0126,-0.0269,0.0017
"J47","K30",-0.00383,-0.01484,0.00717
"J47","K31",-0.00292,-0.01156,0.00572
"J47","K43",-0.00023,-0.00424,0.00377
"J47","K44",-0.00776,-0.02092,0.00539
"J47","K52",-0.00335,-0.01221,0.00551
"J47","K56",0.00853,0.00138,0.01567
"J47","K57",-0.01305,-0.02741,0.0013
"J47","K58",0.00339,-0.00382,0.01059
"J47","K59",0.01666,0.00529,0.02804
"J47","K62",-0.01602,-0.02445,-0.0076
"J47","K63",-0.00046,-0.01171,0.01078
"J47","K64",0.01307,-0.00023,0.02637
"J47","K66",0.01036,0.00027,0.02045
"J47","K76",0.02451,0.01105,0.03797
"J47","K80",0.00777,-0.00567,0.02121
"J47","K81",0.00179,-0.00272,0.00631
"J47","K83",0.00336,-0.00248,0.0092
"J47","K92",0.00713,-0.00269,0.01695
"J47","L03",0.00257,-0.00441,0.00956
"J47","L57",-0.00255,-0.00545,0.00034
"J47","L72",-0.00632,-0.00952,-0.00313
"J47","L82",-0.00233,-0.00516,0.00049
"J47","L90",-0.00401,-0.00629,-0.00173
"J47","L98",-0.00027,-0.00492,0.00438
"J47","M06",0.00545,-0.00131,0.01221
"J47","M13",0.0027,-0.01065,0.01605
"J47","M15",-0.00119,-0.00853,0.00614
"J47","M16",-0.01644,-0.02255,-0.01032
"J47","M17",-0.00946,-0.02271,0.0038
"J47","M19",0.03653,0.01925,0.05381
"J47","M20",-0.0161,-0.02019,-0.01202
"J47","M23",-0.01205,-0.01765,-0.00646
"J47","M25",-0.0026,-0.01102,0.00582
"J47","M35",0.00745,0.00013,0.01477
"J47","M43",0.00328,-0.00108,0.00765
"J47","M47",0.00268,-0.00624,0.01161
"J47","M48",-7e-04,-0.00638,0.00498
"J47","M51",0.00135,-0.00608,0.00878
"J47","M54",0.00886,-0.00381,0.02154
"J47","M65",-0.0107,-0.01252,-0.00888
"J47","M67",-0.0042,-0.00668,-0.00172
"J47","M75",-0.00728,-0.01344,-0.00112
"J47","M79",0.00682,-0.00829,0.02193
"J47","M81",0.02338,0.01268,0.03408
"J47","M85",0.02064,0.01268,0.0286
"J47","N13",-0.00134,-0.00428,0.0016
"J47","N17",0.028,0.01767,0.03833
"J47","N18",0.01501,0.00592,0.02411
"J47","N20",0.00106,-0.00332,0.00544
"J47","N28",0.01188,0.00329,0.02047
"J47","N30",-0.00183,-0.0053,0.00163
"J47","N32",-0.00012,-0.00576,0.00551
"J47","N39",0.00247,-0.00962,0.01456
"J47","N73",-0.00234,-0.00594,0.00126
"J47","N80",-0.0033,-0.0066,1e-05
"J47","N81",-0.01446,-0.02089,-0.00804
"J47","N83",7e-04,-0.0075,0.0089
"J47","N84",-0.00663,-0.01739,0.00413
"J47","N85",-0.00943,-0.01314,-0.00571
"J47","N88",-0.00299,-0.00519,-0.00079
"J47","N90",-0.00375,-0.00618,-0.00133
"J47","N92",-0.00931,-0.01369,-0.00493
"J47","N93",-0.00196,-0.00446,0.00055
"J47","N94",-0.00108,-0.00313,0.00097
"J47","N95",-0.01556,-0.02031,-0.01081
"J47","O68",-0.00045,-0.00053,-0.00037
"J47","O70",-4e-04,-0.00048,-0.00032
"J90","A09",0.06101,0.05076,0.07127
"J90","A41",0.11282,0.10117,0.12446
"J90","B37",0.0494,0.04144,0.05736
"J90","B95",0.0349,0.02792,0.04188
"J90","B96",0.07689,0.06702,0.08675
"J90","C18",0.00637,0.00207,0.01068
"J90","C34",0.03254,0.02667,0.03841
"J90","C44",-0.02128,-0.02416,-0.01841
"J90","C50",-0.01484,-0.02114,-0.00854
"J90","C77",0.05197,0.04257,0.06138
"J90","C78",0.15873,0.14452,0.17294
"J90","C79",0.09782,0.08691,0.10873
"J90","D05",-0.00698,-0.00783,-0.00612
"J90","D12",-0.02482,-0.02844,-0.0212
"J90","D17",-0.0028,-0.00571,0.00012
"J90","D22",-0.00559,-0.00713,-0.00406
"J90","D23",-0.00438,-0.00523,-0.00353
"J90","D25",-0.00784,-0.01193,-0.00375
"J90","D50",0.01665,0.0092,0.0241
"J90","D64",0.08427,0.07326,0.09529
"J90","D70",0.05172,0.04241,0.06102
"J90","E03",-0.02395,-0.03024,-0.01767
"J90","E04",3e-04,-0.00243,0.00303
"J90","E05",0.00096,-0.00187,0.00378
"J90","E11",-0.00598,-0.01252,0.00056
"J90","E55",0.01198,0.00728,0.01669
"J90","E66",0.00135,-0.00712,0.00983
"J90","E78",-0.01282,-0.02102,-0.00462
"J90","E83",0.06429,0.05545,0.07312
"J90","E86",0.05576,0.0474,0.06412
"J90","E87",0.16531,0.15277,0.17785
"J90","F05",0.02773,0.02308,0.03237
"J90","F10",0.00134,-0.00144,0.00413
"J90","F17",-0.00375,-0.00964,0.00214
"J90","F32",0.00176,-0.00666,0.01018
"J90","F41",0.01049,0.00231,0.01868
"J90","G40",0.00017,-0.0024,0.00274
"J90","G43",-0.00044,-0.00499,0.00411
"J90","G47",-0.00151,-0.00443,0.00142
"J90","G55",-0.00678,-0.00919,-0.00437
"J90","G56",-0.01609,-0.01858,-0.01361
"J90","H02",-0.00699,-0.00938,-0.00459
"J90","H04",-0.006,-0.00751,-0.00449
"J90","H25",-0.03682,-0.04095,-0.0327
"J90","H26",-0.03938,-0.04416,-0.03459
"J90","H35",-0.01223,-0.01468,-0.00978
"J90","H40",-0.01142,-0.01416,-0.00868
"J90","H52",-0.01054,-0.01333,-0.00774
"J90","H53",0.00019,-0.00318,0.00355
"J90","H91",-0.00284,-0.00585,0.00016
"J90","I08",0.05134,0.04516,0.05751
"J90","I10",-0.01241,-0.02692,0.00209
"J90","I20",-0.003,-0.00728,0.00127
"J90","I21",0.0095,0.00555,0.01344
"J90","I25",0.01826,0.01147,0.02506
"J90","I26",0.08577,0.0759,0.09564
"J90","I34",0.02404,0.0183,0.02978
"J90","I35",0.0079,0.00465,0.01115
"J90","I44",0.01841,0.01391,0.0229
"J90","I47",0.01528,0.01055,0.02
"J90","I48",0.09006,0.08071,0.0994
"J90","I49",0.01516,0.0105,0.01982
"J90","I50",0.10027,0.09098,0.10956
"J90","I51",0.07245,0.06441,0.08049
"J90","I63",0.0091,0.00455,0.01365
"J90","I67",0.00946,0.00573,0.01319
"J90","I73",0.00576,0.00186,0.00965
"J90","I80",0.02489,0.019,0.03078
"J90","I83",-0.00552,-0.00804,-0.003
"J90","I84",-0.02527,-0.02824,-0.0223
"J90","I95",0.07904,0.06984,0.08824
"J90","J18",0.28822,0.27261,0.30382
"J90","J22",0.0757,0.06593,0.08547
"J90","J34",-0.00322,-0.00545,-0.00098
"J90","J44",0.00806,0.00308,0.01304
"J90","J45",-0.02534,-0.03327,-0.01742
"J90","J47",0.00863,0.00495,0.01231
"J90","J96",0.07138,0.06309,0.07966
"J90","J98",0.22287,0.20831,0.23743
"J90","K02",-0.00416,-0.00577,-0.00254
"J90","K13",-0.00257,-0.00548,0.00033
"J90","K20",-0.00548,-0.0088,-0.00216
"J90","K21",-0.01804,-0.02655,-0.00953
"J90","K22",0.00056,-0.0041,0.00521
"J90","K25",-0.00206,-0.00484,0.00071
"J90","K29",-0.02973,-0.03676,-0.0227
"J90","K30",-0.01745,-0.02023,-0.01466
"J90","K31",-0.00197,-0.00786,0.00393
"J90","K43",0.0086,0.00457,0.01262
"J90","K44",-0.02661,-0.03413,-0.01909
"J90","K52",0.00604,-0.00047,0.01255
"J90","K56",0.04876,0.04064,0.05688
"J90","K57",-0.03859,-0.04625,-0.03092
"J90","K58",-0.00731,-0.01225,-0.00238
"J90","K59",0.09331,0.08159,0.10503
"J90","K62",-0.02981,-0.03311,-0.02651
"J90","K63",-0.01295,-0.01916,-0.00674
"J90","K64",-0.0111,-0.01571,-0.00648
"J90","K66",0.024,0.01773,0.03026
"J90","K76",0.04312,0.03516,0.05109
"J90","K80",0.0169,0.00913,0.02467
"J90","K81",0.00743,0.00382,0.01105
"J90","K83",0.02287,0.01679,0.02894
"J90","K92",0.01076,0.00396,0.01757
"J90","L03",0.02038,0.01479,0.02597
"J90","L57",-0.00585,-0.00721,-0.00449
"J90","L72",-0.00851,-0.00961,-0.00741
"J90","L82",-0.00544,-0.00665,-0.00423
"J90","L90",-0.00545,-0.00639,-0.00451
